Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,Blank_prep_no_IS_Neg_0uL,Luca140818_lipid_Neg_co_culture_1,Luca140818_lipid_Neg_co_culture_3,Luca140818_lipid_Neg_co_culture_4,Luca140818_lipid_Neg_co_culture_5,Luca140818_lipid_Neg_hela_1,Luca140818_lipid_Neg_hela_2,Luca140818_lipid_Neg_hela_3,Luca140818_lipid_Neg_hela_4,Luca140818_lipid_Neg_hela_5,Luca140818_lipid_Neg_nih_1,Luca140818_lipid_Neg_nih_2,Luca140818_lipid_Neg_nih_3,Luca140818_lipid_Neg_nih_4,Luca140818_lipid_Neg_nih_5
5047,6.593,506.32303,LPE 20:1,[M-H]-,adduct linked to 5296_[M-2H]-,0.867,True,7.11,506.3252,C25H50NO7P,LPE,JEAGLCKGAKACCE-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.8,80,71.2,100,17.2,Luca140818_lipid_Neg_hela_2,506.3252:829489 507.32855:235875 508.33191:0,50.47429:1698 54.0406:1458 59.01346:3264 69.24745:1944 78.95889:3905 89.04259:7204 121.33372:2122 163.84775:1821 168.07527:1797 196.03896:6628 243.19958:1981 281.24863:2126 309.27728:69992 416.00372:3761,0,423382,557255,607663,535847,678878,829489,992216,801001,798634,28829,64828,80561,140650,57358
5007,3.034,500.27872,LPE 20:4,[M-H]-,,0.4,True,5.83,500.27829,C25H44NO7P,LPE,JPNPIRVRGLGTRE-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCC=CCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,100,94,58.4,63.4,100,43.16,Luca140818_lipid_Neg_co_culture_3,500.27853:990950 501.28188:497499 502.28524:0,54.68149:1935 61.96199:2019 67.18981:1822 67.19398:1766 67.20078:10921 67.20496:2231 67.61703:1721 69.23706:2378 70.0345:1694 72.88878:1697 75.27658:1647 76.02293:1768 78.95887:2629 92.64929:2205 106.2063:1633 138.46741:1658 156.89984:1718 259.24347:1751 303.23285:20035 366.29535:1745,0,601265,990950,895954,1158165,403456,473106,800037,428448,528386,180118,220491,303436,322452,455499
4989,2.304,498.26334,LPE 20:5,[M-H]-,,0.4,True,5.44,498.2626,C25H42NO7P,LPE,KCWGBXXAJHVZNN-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCC=CCC=CCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,91.1,92.8,29.9,62.8,100,22.98,Luca140818_lipid_Neg_co_culture_5,498.26334:690430 499.26669:254749 500.27005:0,53.46424:1724 54.65543:1582 60.43425:1754 61.29213:1523 63.65809:1743 67.19974:2744 67.96107:1942 107.26997:1725 107.41765:1585 125.73845:1767 126.93575:1760 246.532:1936 257.22845:3607 282.06006:2467 299.44775:2620 301.215:9856 313.12982:2026 314.46896:1989 437.82193:2048,0,398824,461402,450228,690430,185620,270306,449064,296421,665161,22511,35604,116091,86036,112667
5433,8.864,536.36877,LPE 22:0,[M-H]-,ion correlated with 5434; similar chromatogram in higher mz_6539; similar chromatogram in higher mz_7770,0.6,True,7.7,536.37219,C27H56NO7P,LPE,NYSQCLMCGRAJJQ-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99,88,71.9,100,3102,Luca140818_lipid_Neg_hela_5,536.3692:1047513 537.37255:298121 538.37591:162439,69.25182:3521 78.95887:12042 115.39884:2125 134.87328:1935 140.01166:2140 175.13702:1788 196.03632:11770 227.25243:2221 241.89557:1971 290.86017:2186 310.89258:2001 339.3244:105571,0,716598,981777,1135228,1171385,418162,1208130,1494679,1091784,1047513,309529,402942,173160,156073,0
5305,2.948,524.27698,LPE 22:6,[M-H]-,,0.667,True,5.69,524.27832,C27H44NO7P,LPE,XEVRBOQZSXWGQO-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC,410,True,True,True,,False,False,null,null,89.8,94.4,18.5,63.9,100,8.47,Luca140818_lipid_Neg_hela_3,524.27722:687710 525.28057:256419 526.28393:38873,52.53948:1785 59.01389:1890 65.32258:1668 69.04894:2015 69.24253:2939 74.8688:1658 159.96945:1806 179.42841:1984 310.38892:1995 327.23184:2001 335.918:2181,0,655318,1093243,997130,1202736,259434,395024,687710,356546,500585,171834,222545,376144,263383,564034
4197,5.45,436.28302,LPE O-16:1,[M-H]-,,0.933,True,6.43,436.28329,C21H44NO6P,EtherLPE,RRTPYUGIBQLEDN-UHFFFAOYSA-N,O=P(O)(OCCN)OCC(O)COCCCCCCCCC=CCCCCCC,410,True,True,True,,False,False,null,null,100,99.2,47,87.8,100,609.86,Luca140818_lipid_Neg_hela_3,436.28311:10205709 437.28646:3473922 438.28982:693947,58.90397:1578 65.69466:1697 67.96426:7657 68.14424:1545 71.64432:1675 71.93334:1578 78.95828:51288 80.19496:2034 86.32596:1558 109.84206:1704 134.34448:1759 138.66234:1840 140.01175:17294 196.03911:22692 239.23779:22040 278.96765:1859 284.7388:1665 306.62183:1816 322.11072:1964 338.08902:1899 375.23245:2643 436.28082:21362,0,8108266,9973539,9660527,9136258,7929979,9482226,10205709,11770921,11859160,1723714,2329699,2118827,2065257,1611653
4428,6.293,450.29816,LPE O-17:1,[M-H]-,,0.667,True,6.68,450.29901,C22H46NO6P,EtherLPE,YGHRPIWSZYSPRF-UHFFFAOYSA-N,O=P(O)(OCCN)OCC(O)COCCCCCCCCC=CCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,37.4,75.9,100,23.06,Luca140818_lipid_Neg_hela_3,450.29822:774661 451.30157:0 452.30493:0,55.39364:1504 62.68858:1855 69.24471:2030 77.3696:1935 78.66292:1833 78.95888:46454 100.53529:1664 122.00068:1905 140.01175:18510 152.99644:2984 196.03667:24123 253.25275:11954 268.94144:3941 269.944:10477 342.96405:1990 343.95874:14777 359.99472:4397 386.40268:2032 450.04532:2153 450.29935:21294,49170,524693,754172,575915,980800,263029,517524,774661,667812,811895,85169,209061,47076,20890,49513
4640,7.04,464.31543,LPE O-18:1,[M-H]-,similar chromatogram in higher mz_5748,0.933,True,6.95,464.31461,C23H48NO6P,EtherLPE,CDONWGCJDDHTLP-UHFFFAOYSA-N,O=P(O)(OCCN)OCC(O)COCCCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,48.6,87.2,100,670.83,Luca140818_lipid_Neg_hela_5,464.3154:15671826 465.31875:7102318 466.32211:2879492,62.96392:2384 78.95887:446942 89.04258:57589 90.04135:3255 90.04621:3660 91.03901:11514 104.9745:3670 122.00062:25922 122.98429:2206 140.01164:147213 152.99463:24709 166.02748:9914 196.03886:258452 243.15636:2050 265.25262:10199 267.26767:115796 282.01511:3915 283.01492:4653 284.01556:4441 285.99149:2794 330.36444:2327 341.99619:9879 358.02689:3532 372.06757:8079 373.06335:8589 374.06271:27142 403.26041:15277 448.07767:4608 464.31201:199104,35823,12847869,16360525,17770174,15935463,10092760,14117956,14384561,16311265,15671826,3280445,4097342,3585237,3818590,2533480
4603,5.705,462.2963,LPE O-18:2,[M-H]-,similar chromatogram in higher mz_5597; similar chromatogram in higher mz_5720,0.933,True,6.6,462.29901,C23H46NO6P,EtherLPE,DBVHWKABURKXNY-UHFFFAOYSA-N,O=P(O)(OCCN)OCC(O)COCCCCCCCCC=CCC=CCCCCC,410,True,True,True,,False,False,null,null,100,99.4,40.7,82.5,100,2990.86,Luca140818_lipid_Neg_co_culture_4,462.29648:6254389 463.29983:2234806 464.30319:609356,51.36822:2142 55.31864:1623 55.75435:1539 62.38183:1602 67.26928:1991 69.23378:1862 69.99338:1842 78.95889:67662 89.0425:25471 140.01147:29365 196.0388:39289 265.25266:16328 282.01514:3316 340.00146:2060 372.0676:11160 401.24673:2631 462.29861:21276,0,5355242,6426292,6254389,5659856,4334732,5805555,5957998,6871718,5839801,1609451,2228680,1967299,1981731,1595417
4929,8.311,492.34576,LPE O-20:1,[M-H]-,similar chromatogram in higher mz_7214,0.933,True,7.48,492.34589,C25H52NO6P,EtherLPE,AVEWHMSFODPPIG-UHFFFAOYSA-N,O=P(O)(OCCN)OCC(O)COCCCCCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.4,32.9,83.8,100,504.99,Luca140818_lipid_Neg_hela_2,492.34598:32103460 493.34933:11622781 494.35269:3420657,68.4236:1936 78.95835:248465 84.89264:2055 86.15584:1991 89.04259:12745 103.17123:2196 103.74913:2049 122.0008:15653 140.01181:42407 152.99454:18196 153.50385:1747 166.02751:7182 196.03653:143626 227.52237:2948 268.94144:2525 269.944:3949 293.28409:2126 295.29919:37643 341.97824:2481 342.95804:7716 343.96017:11740 349.30356:2112 359.99472:2448 364.81711:2008 385.84857:2063 389.37335:2020 410.47446:2157 416.97916:2319 417.98236:3803 418.95667:3222 419.95886:10266 431.29239:2037 450.04532:4711 491.99463:162177 492.34677:111656,21067,21477478,23314844,28742214,23986512,23038720,32103460,28692666,34359532,24238492,3624456,4364940,4069212,4658649,3187639
5202,9.307,520.37665,LPE O-22:1,[M-H]-,,0.933,True,7.81,520.3772,C27H56NO6P,EtherLPE,VETGTNFMJYPAKE-UHFFFAOYSA-N,O=P(O)(OCCN)OCC(O)COCCCCCCCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,98.3,50.9,85.8,100,227.95,Luca140818_lipid_Neg_hela_4,520.37683:5394236 521.38018:0 522.38354:0,59.88987:1804 69.89301:1791 78.95837:217700 89.04228:16340 89.90133:1790 97.94584:10516 102.25207:2049 104.9735:2916 122.0006:17150 122.98431:2787 140.01208:41511 152.99478:17341 166.0275:2373 168.14967:2002 196.03659:134574 266.96124:2469 282.99237:10134 323.33102:22021 340.97827:28624 357.02029:1904 414.99951:3940 415.37665:2053 431.02911:10822 459.32303:2330 520.37744:125221,1207761,4304272,4688894,5517792,4422581,5094455,6494154,6943376,5394236,3672860,1009336,613114,1019277,701172,1060010
6271,5.077,599.31433,LPI 18:0,[M-H]-,ion correlated with 3792,0.6,True,6.19,599.32019,C27H53O12P,LPI,MXAFDFDAIFZFET-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,96.2,99.1,73.8,45.1,100,794.36,Luca140818_lipid_Neg_hela_5,599.31433:2623872 600.31768:833098 601.32104:0,67.09171:2018 69.24198:1999 75.91304:1784 78.95821:10331 96.96857:2156 114.26213:2008 152.9946:22947 153.21204:2628 158.61183:1784 214.24437:2080 241.00952:11160 260.25992:1949 283.26413:29810 315.04626:3728 376.71902:1957 406.17038:2078,2883,22644,966383,473336,1314218,108891,75249,40640,520850,2623872,218141,248750,70414,102158,19587
9690,12.222,775.59009,MGDG O-32:0|MGDG O-16:0_16:0,[M+CH3COO]-,adduct linked to 9173_[M+Cl]-; similar chromatogram in higher mz_16898,0.533,True,11.31,775.59412,C41H80O9,EtherMGDG,SJNQGVXAWCTAPW-UHFFFAOYSA-N,O=C(OC(COCCCCCCCCCCCCCCCC)COC1OC(CO)C(O)C(O)C1O)CCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.4,56.1,58.1,100,52.43,Luca140818_lipid_Neg_hela_5,775.59009:10721677 776.59344:7244146 777.5968:2770231,55.0186:5145 57.03434:4937 59.01344:587970 71.01348:91828 73.02881:22955 78.95876:88127 83.01343:14359 85.02922:33541 87.00849:21494 89.02415:50722 89.04243:27155 90.04215:3227 95.01356:15486 99.00893:4850 101.02357:130141 113.02344:68421 119.03448:12974 125.02338:9727 131.03375:4284 143.03419:9606 152.99461:16370 161.04558:45617 227.19717:4052 229.33954:3272 255.2328:870824 256.23352:4767 269.24701:10583 281.24854:12579 282.2533:3715 284.26538:4137 344.9606:3380 367.32806:3020 405.28073:30930 406.28174:30313 424.2854:4318 477.34283:51033 703.34863:3284 776.0108:12429,6135654,166229,439063,94285,523801,2103016,2101132,4341228,2664237,10721677,100801,113348,0,0,80677
14849,12.133,1165.76489,MLCL 52:2|MLCL 16:0_18:1_18:1,[M-H]-,,0.467,True,11.55,1165.7666,C61H116O16P2,MLCL,KGCAPWJNPWDXNM-UHFFFAOYSA-N,O=C(OCC(O)COP(=O)(O)OCC(O)COP(=O)(O)OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,94.7,99.5,59.4,9.6,100,7544.26,Blank_prep_no_IS_Neg_0uL,1165.76184:626664 1166.76519:342485 1167.76855:226969,96.9686:20519 149.32343:3675 150.97945:5255 152.99483:432905 171.00642:9334 175.78296:4174 255.23314:146838 266.11115:4035 281.24896:190667 391.22369:20704 409.23898:8014 417.23779:9628 435.25284:21183 674.39325:4166,626664,0,82271,0,95283,0,0,0,0,98557,1444302,1503712,318627,860042,322272
4088,8.806,424.3801,NAGly 24:0,[M-H]-,similar chromatogram in higher mz_4894; similar chromatogram in higher mz_7082; similar chromatogram in higher mz_8782; similar chromatogram in higher mz_8818,0.533,True,8.23,424.37961,C26H51NO3,NAGly,ALGJSAHUUYIAIZ-UHFFFAOYSA-N,O=C(O)CNC(=O)CCCCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.7,34.8,75,100,3051.93,Luca140818_lipid_Neg_hela_5,424.3801:893414 425.38345:0 426.38681:0,67.11361:14284 67.11726:11499 74.0244:91608 97.95412:2615 104.7413:1845 107.69695:1890 126.56085:1589 180.41953:1510 300.04825:1859 380.38641:2606 424.37662:12619,15473,555490,0,497137,339405,372133,479278,264122,496644,893414,0,0,0,0,0
4063,7.887,422.36401,NAGly 24:1,[M-H]-,,0.6,True,7.95,422.36401,C26H49NO3,NAGly,NEHXNIZHDOJMLF-UHFFFAOYSA-N,O=C(O)CNC(=O)CCCCCCCCCCCC=CCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,33.6,75,100,743.63,Luca140818_lipid_Neg_hela_5,422.36401:2256222 423.36736:639191 424.37072:0,53.97321:1791 63.73041:1487 67.10735:8023 67.11152:19961 67.87295:1739 74.02447:121626 82.38291:1667 88.58058:1614 133.24072:1838 209.46013:1571 321.9024:1875 378.37497:4019 402.06363:1798 422.36072:19003,0,243962,371194,424072,332341,597398,767457,746557,696839,2256222,0,0,0,0,0
4337,7.687,446.32809,NATau 22:0,[M-H]-,ion correlated with 5297; ion correlated with 5204; ion correlated with 4733,0.333,True,7.62,446.33099,C24H49NO4S,NATau,SAIMYQVCHHQQMU-UHFFFAOYSA-N,O=C(NCCS(=O)(=O)O)CCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,81,87.7,100,433.74,Luca140818_lipid_Neg_hela_5,446.32809:2128908 447.33144:310005 448.3348:0,61.9879:4069 69.25018:2891 74.49603:1838 77.47941:1637 79.957:14627 80.96465:3804 89.04287:20781 102.97272:1610 106.97973:7523 114.02156:2093 124.00607:3619 205.63472:1971 356.03064:2063 407.33746:1900 446.32861:135791,0,0,334797,0,96225,0,0,0,233886,2128908,0,92410,0,0,0
4291,6.64,444.31265,NATau 22:1,[M-H]-,ion correlated with 4031,0.333,True,7.3,444.31531,C24H47NO4S,NATau,MPNFQLMVPBGLGG-UHFFFAOYSA-N,O=C(NCCS(=O)(=O)O)CCCCCCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.7,72.6,87.9,100,18.85,Luca140818_lipid_Neg_hela_5,444.31265:899307 445.316:0 446.31936:0,58.49491:1505 69.24689:2072 70.18706:1831 71.79351:1616 79.95723:16350 80.96465:2537 86.91009:1665 89.04257:11331 106.97973:3760 124.00608:2952 189.90501:1795 231.12877:2041 232.17209:11352 293.93781:1614 348.25946:1930 355.03241:4009 387.79678:1900 417.71497:2115 444.31424:96472,0,31234,321226,92898,171243,31953,46896,34630,85420,899307,0,0,0,0,0
4751,8.54,474.35892,NATau 24:0,[M-H]-,adduct linked to 3857_[M-H2O-H]-,0.933,True,8.08,474.3623,C26H53NO4S,NATau,DDCFSFYOVZMRHL-UHFFFAOYSA-N,O=C(NCCS(=O)(=O)O)CCCCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.8,83.6,87.7,100,20.72,Luca140818_lipid_Neg_hela_5,474.36353:1270979 475.36688:476983 476.37024:51850,66.67823:1795 69.25182:2526 76.63708:1803 79.95708:11391 80.96465:2622 82.8816:1789 99.05006:1805 106.97973:7212 114.0077:1916 124.00608:6641 126.60138:1852 336.2569:2027 344.36588:1949 474.35968:114013,0,489501,936587,764560,845047,344315,281410,333514,616757,1270979,993531,1377473,1051605,1319938,689264
4733,7.678,472.34695,NATau 24:1,[M-H]-,ion correlated with 5297; ion correlated with 5204,0.6,True,7.64,472.34659,C26H51NO4S,NATau,STKIMTOHOUWICQ-UHFFFAOYSA-N,O=C(NCCS(=O)(=O)O)CCCCCCCCCCCC=CCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,100,84.5,87.8,100,1685.07,Luca140818_lipid_Neg_hela_5,472.34695:3894970 473.3503:958400 474.35366:0,67.51694:13145 73.14263:1917 76.8705:1935 78.80604:1725 79.95717:24949 80.96465:7376 97.95319:2187 106.97993:16479 124.00607:9101 311.70523:2239 353.20584:2333 472.34744:178141,0,0,334301,214097,331303,163675,195560,111942,501592,3894970,0,0,97203,0,0
6702,10.469,647.46313,PA 32:0|PA 16:0_16:0,[M-H]-,similar chromatogram in higher mz_7183,0.8,True,8.66,647.4657,C35H69O8P,PA,PORPENFLTBBHSG-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O)CCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,97.5,85.7,51,100,90.89,Luca140818_lipid_Neg_nih_5,647.46313:3274923 648.46648:1379463 649.46984:0,52.97597:1895 60.70787:1891 63.72076:2553 78.95826:73265 96.96856:9596 101.61858:1998 149.50699:1797 152.99477:97370 162.03876:1998 188.61349:2167 227.20044:4704 227.72429:2595 255.23299:283424 283.26349:10631 325.95547:2222 346.82764:2151 358.27118:2060 363.78171:2412 391.22354:4965 404.73785:2545 587.29572:2202 609.99036:2114,40404,0,814664,296408,879367,488474,770883,482081,924298,1352902,2543450,1692926,774074,3077840,3274923
6682,9.86,645.44226,PA 32:1|PA 16:0_16:1,[M-H]-,,0.933,True,8.48,645.45007,C35H67O8P,PA,SCNLPRDASXIFJK-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)O)CCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,86.3,98.4,68.5,54,100,71.35,Luca140818_lipid_Neg_nih_4,645.44446:2520453 646.44781:555496 647.45117:0,61.93008:2073 69.24197:2191 70.6759:1712 74.50579:1912 78.95887:52304 96.96947:4382 110.6258:2179 121.03004:2182 149.63017:2154 152.99454:75212 227.20178:16785 253.21831:63598 255.23293:74681 259.6517:2224 276.30875:2229 281.24805:21704 406.05392:2182,1651412,501156,711172,1076598,1563243,1696787,2177278,1144561,3200781,2293854,2121480,1329364,470930,2520453,3291018
7183,10.471,673.47913,PA 34:1|PA 16:0_18:1,[M-H]-,,0.867,True,8.75,673.48138,C37H71O8P,PA,OPVZUEPSMJNLOM-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)O)CCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,97.7,48.8,60.8,100,97.33,Luca140818_lipid_Neg_nih_4,673.47986:6352154 674.48321:2734006 675.48657:836747,57.32139:2426 61.37184:1966 77.57458:2198 78.95827:110191 90.25323:2289 96.96875:17512 100.17972:2460 134.98476:2594 152.99478:129280 168.04218:2058 228.43637:4700 253.21831:3248 255.23285:150793 264.75345:2183 281.24869:199885 283.26306:16806 303.71954:2445 391.22354:2669 417.3508:2509 435.24405:2916 491.00287:28970 491.9942:23730 493.00018:112088 493.99817:4801 545.03271:2483,1007780,699184,2394597,1925271,2148679,2907791,2946413,2289033,3286751,4611932,4327222,3076746,1827618,6352154,6607760
1306,0.841,218.10376,Pantothenic acid,[M-H]-,adduct linked to 2030_[M+Cl]-,0.933,True,0.376,218.10339,C9H17NO5,Others,GHOKWGTUZJEAQD-UHFFFAOYNA-N,O=C(O)CCN=C(O)C(O)C(C)(C)CO,430,True,True,True,,False,False,null,null,80.3,99.8,70.3,75,62.5,562.51,Luca140818_lipid_Neg_hela_5,218.10376:49170192 219.10711:5775661 220.11047:680682,59.0135:49720 60.01665:8378 67.8443:9528 71.01353:250200 71.04987:291235 72.00859:8551 88.03983:2127415 89.04334:7660 98.06083:3253 99.04444:95580 116.03409:19923 116.07083:58640 129.05481:30016 146.08203:1354230 147.08514:8405 175.99524:3243 217.84923:8906 218.10257:245961,31444,2598808,4070463,3662392,5112210,7514864,4590494,5460864,16300705,49170192,1063710,842106,518459,607913,585121
12304,12.076,896.63214,PC 36:0;O3|PC 18:0_18:0;O3,[M+CH3COO]-,adduct linked to 12305_[M+Hac-H]-,0.933,True,8.56,896.62341,C44H88NO11P,OxPC,QUIJRHKOPYSSDV-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCC(O)CCC(O)CCCC(O)CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C)CCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,87.3,90.7,15.6,32.9,100,145.24,Luca140818_lipid_Neg_nih_2,896.6311:7744355 897.63445:10289651 898.63781:1904808,152.99496:36369 168.04227:203533 223.0293:27205 224.06911:156622 225.02681:8316 228.55415:7184 233.22823:27217 242.07748:8835 253.21815:8497 255.23239:199088 261.25815:7961 264.98633:6626 266.96521:17680 277.21814:40146 281.0159:15145 281.24817:289409 282.99219:14691 283.26315:1923475 284.99396:8174 287.27469:91647 305.24597:331719 309.27655:204323 313.25052:20353 329.24515:13793 331.26578:2686083 333.27634:413917 337.3118:23745 340.98447:19558 341.98398:18644 342.96378:20109 343.96597:19393 344.96039:19789 345.95914:7322 359.29572:206111 361.31314:16282 400.94931:15885 401.9487:17786 402.93536:29867 403.93561:21561 404.92343:31703 405.92953:14919 416.97882:20646 417.98203:19979 418.98071:23813 419.97485:8461 476.95596:25852 477.94635:24331 478.9462:28595 479.94455:21795 490.33066:26499 491.00018:58759 491.9949:50845 492.99899:84330 493.9978:50995 494.99908:16683 506.32446:19293 508.33981:130844 534.35443:8698 535.95129:7041 538.32452:16260 550.96979:16456 551.96381:33690 552.96149:50314 553.95886:54348 554.96075:14661 556.33972:7877 565.01514:6814 567.00757:17462 568.00769:18075 609.96143:7496 622.99731:18911 624.00134:54119 624.99329:135112 626.00146:156536 626.99756:91927 627.98254:6540 653.08478:8006 674.89117:7168 713.05426:14404 714.04846:126161 715.04437:333996 716.04285:660712 717.0437:431974 732.06329:8597 733.05688:37881 734.05847:74635 735.05664:53534 806.9859:6205 822.60138:134969 873.0072:6616,3084,3097854,3373186,3441799,3795223,1125590,852231,987528,1241765,1886659,6889924,7744355,7523026,7189491,8796847
6942,10.565,659.51062,PE-Cer 34:1;O2|PE-Cer 18:1;O2/16:0,[M-H]-,ion correlated with 6939; ion correlated with 8631; ion correlated with 7839,0.867,True,8.96,659.51331,C36H73N2O6P,PE_Cer,JTVNQMOIYKXJKF-UHFFFAOYSA-N,O=C(NC(COP(=O)(O)OCCN)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,98,76.9,76.6,100,99420.56,Luca140818_lipid_Neg_hela_2,659.51062:17172542 660.51397:8104111 661.51733:0,51.71708:2106 62.37482:2013 78.95884:602561 86.23701:2036 89.04258:3736 96.96857:2098 126.31276:2252 130.09003:2046 140.0116:490987 165.85922:1965 202.96776:2150 205.88388:2168 228.65596:4510 253.21835:2572 254.22261:2581 388.85648:2166 398.38821:2128 414.9274:2568 421.2843:2783 478.97903:8865 567.008:2733 568.021:2939 569.01093:5427 570.00348:2392 659.51105:86643,27373,13368097,13672942,26514074,15589598,5888798,17172542,17882322,17772788,19283356,1978141,3414654,2535675,3014990,1177383
9574,13.264,771.63623,PE-Cer 42:1;O2,[M-H]-,,0.467,True,12.83,771.63849,C44H89N2O6P,PE_Cer,KMJQLRJAFLJOMZ-UHFFFAOYSA-N,O=C(NC(COP(=O)(O)OCCN)C(O)C=CCCCCCCC)CCCCCCCCCCCCCCCCCCCCCCCCCCCCC,420,True,True,True,,False,False,null,null,91.7,99.9,36.7,71.9,100,165.02,Luca140818_lipid_Neg_hela_1,771.63501:3030791 772.63836:3101078 773.64172:1377466,78.95887:649800 89.04259:3100 96.96858:3048 97.94585:17088 100.56493:2586 140.01152:321958 168.04202:92541 196.03894:8554 225.0558:2840 228.77736:4761 256.23749:3185 267.23456:10903 268.2359:10002 281.24802:125657 282.25253:81095 283.26804:2648 295.26065:12606 296.2641:9493 309.28198:15977 310.28003:16010 323.29236:41481 324.29672:36736 337.31128:36142 338.31174:35488 351.32468:10789 352.33237:4901 414.63898:2620 482.77966:2913 507.36386:4207 771.63965:61026,4800306,2583508,4121359,4100401,3805907,3030791,4067138,4382180,3967236,3073206,574286,297499,753375,466720,496665
9534,12.752,769.62177,PE-Cer 42:2;O2|PE-Cer 18:1;O2/24:1,[M-H]-,ion correlated with 9532; ion correlated with 10204; similar chromatogram in higher mz_9870,0.333,True,12.41,769.62292,C44H87N2O6P,PE_Cer,FWIKEFVEGBQJKK-UHFFFAOYSA-N,O=C(NC(COP(=O)(O)OCCN)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.9,77.4,78.1,100,480.32,Luca140818_lipid_Neg_hela_3,769.62201:12165211 770.62536:13972060 771.62872:2331462,57.43187:2134 59.89251:2220 69.24963:2838 78.95886:551072 88.16142:2451 92.94849:2427 140.01154:374875 168.04187:23635 224.49963:2573 281.24411:4453 283.26349:4757 305.24643:3831 309.27679:3165 421.28427:3856 441.19519:2323 533.33704:2702 533.43048:2306 547.36945:2762 591.9671:2462 769.61176:54357,43438,8780986,8228571,8729604,7755468,13459481,12294910,12165211,12933747,19233592,629038,661725,96945,1015968,326467
